-128, -11, 1, 1398101
-128, -11, 2, 87381
-128, -10, 0, 1398101
-128, -10, 1, 1398101
-128, -10, 2, 87381
-128, -9, 0, 1398101
-128, -9, 1, 1398101
-128, -9, 2, 87381
-128, -8, 0, 1398101
-128, -8, 1, 1398101
-128, -8, 2, 87381
-128, -7, 0, 1398101
-128, -7, 1, 1398101
-128, -7, 2, 87381
-128, -6, 0, 1398101
-128, -6, 1, 1398101
-128, -6, 2, 87381
-128, -5, 0, 1398101
-128, -5, 1, 1398101
-128, -5, 2, 87381
-128, -4, 0, 1398101
-128, -4, 1, 1398101
-128, -4, 2, 87381
-128, -3, 0, 1398101
-128, -3, 1, 1398101
-128, -3, 2, 87381
-127, -20, 0, 1398101
-127, -20, 1, 1398101
-127, -20, 2, 87381
-127, -19, 0, 1398101
-127, -19, 1, 1398101
-127, -19, 2, 87381
-127, -18, 0, 1398101
-127, -18, 1, 1398101
-127, -18, 2, 87381
-127, -17, 0, 1398101
-127, -17, 1, 1398101
-127, -17, 2, 87381
-127, -16, 0, 1398101
-127, -16, 1, 1398101
-127, -16, 2, 87381
-127, -15, 0, 1398101
-127, -15, 1, 1398101
-127, -15, 2, 87381
-127, -14, 0, 1398101
-127, -14, 1, 1398101
-127, -14, 2, 87381
-127, -13, 0, 1398101
-127, -13, 1, 1398101
-127, -13, 2, 87381
-127, -12, 0, 1398101
-127, -12, 1, 1398101
-127, -12, 2, 87381
-127, -11, 0, 1398101
-127, -11, 1, 1398101
-127, -11, 2, 87381
-127, -10, 0, 1398101
-127, -10, 1, 1398101
-127, -10, 2, 87381
-127, -9, 0, 1398101
-127, -9, 1, 1398101
-127, -9, 2, 87381
-127, -8, 0, 1398101
-127, -8, 1, 1398101
-127, -8, 2, 87381
-127, -7, 0, 1398101
-127, -7, 1, 1398101
-127, -7, 2, 87381
-127, -6, 0, 1398101
-127, -6, 1, 1398101
-127, -6, 2, 87381
-127, -5, 0, 1398101
-127, -5, 1, 1398101
-127, -5, 2, 87381
-127, -4, 0, 1398101
-127, -4, 1, 1398101
-127, -4, 2, 87381
-127, -3, 0, 1398101
-127, -3, 1, 1398101
-127, -3, 2, 87381
-126, -20, 0, 1398101
-126, -20, 1, 1398101
-126, -20, 2, 87381
-126, -19, 0, 1398101
-126, -19, 1, 1398101
-126, -19, 2, 87381
-126, -18, 0, 1398101
-126, -18, 1, 1398101
-126, -18, 2, 87381
-126, -17, 0, 1398101
-126, -17, 1, 1398101
-126, -17, 2, 87381
-126, -16, 0, 1398101
-126, -16, 1, 1398101
-126, -16, 2, 87381
-126, -15, 0, 1398101
-126, -15, 1, 1398101
-126, -15, 2, 87381
-126, -14, 0, 1398111
-126, -14, 1, 1398101
-126, -14, 2, 87381
-126, -13, 0, 1398101
-126, -13, 1, 1398101
-126, -13, 2, 87381
-126, -12, 0, 1398774
-126, -12, 1, 1398101
-126, -12, 2, 87381
-126, -11, 0, 1398101
-126, -11, 1, 1398101
-126, -11, 2, 87381
-126, -10, 0, 1398101
-126, -10, 1, 1398101
-126, -10, 2, 87381
-126, -9, 0, 1398101
-126, -9, 1, 1398101
-126, -9, 2, 87381
-126, -8, 0, 1398101
-126, -8, 1, 1398101
-126, -8, 2, 87381
-126, -7, 0, 1398101
-126, -7, 1, 1398101
-126, -7, 2, 87381
-126, -6, 0, 1398101
-126, -6, 1, 1398101
-126, -6, 2, 87381
-126, -5, 0, 1398101
-126, -5, 1, 1398101
-126, -5, 2, 87381
-126, -4, 0, 1398101
-126, -4, 1, 1398101
-126, -4, 2, 87381
-126, -3, 0, 1398101
-126, -3, 1, 1398101
-126, -3, 2, 87381
-125, -20, 0, 1398101
-125, -20, 1, 1398101
-125, -20, 2, 87381
-125, -19, 0, 1398101
-125, -19, 1, 1398101
-125, -19, 2, 87381
-125, -18, 0, 1398101
-125, -18, 1, 1398101
-125, -18, 2, 87381
-125, -17, 0, 1398101
-125, -17, 1, 1398101
-125, -17, 2, 87381
-125, -16, 0, 1398101
-125, -16, 1, 1398101
-125, -16, 2, 87381
-125, -15, 0, 1398101
-125, -15, 1, 1398101
-125, -15, 2, 87381
-125, -14, 0, 1398111
-125, -14, 1, 1398101
-125, -14, 2, 87381
-125, -13, 0, 4019536
-125, -13, 1, 1398101
-125, -13, 2, 87381
-125, -12, 0, 1398778
-125, -12, 1, 1398101
-125, -12, 2, 87381
-125, -11, 0, 1421269
-125, -11, 1, 1398101
-125, -11, 2, 87381
-125, -10, 0, 1398101
-125, -10, 1, 1398101
-125, -10, 2, 87381
-125, -9, 0, 1398101
-125, -9, 1, 1398101
-125, -9, 2, 87381
-125, -8, 0, 1398101
-125, -8, 1, 1398101
-125, -8, 2, 87381
-125, -7, 0, 1398101
-125, -7, 1, 1398101
-125, -7, 2, 87381
-125, -6, 0, 1398101
-125, -6, 1, 1398101
-125, -6, 2, 87381
-125, -5, 0, 1398101
-125, -5, 1, 1398101
-125, -5, 2, 87381
-125, -4, 0, 1398101
-125, -4, 1, 1398101
-125, -4, 2, 87381
-125, -3, 0, 1398101
-125, -3, 1, 1398101
-125, -3, 2, 87381
-124, -20, 0, 1398101
-124, -20, 1, 1398101
-124, -20, 2, 87381
-124, -19, 0, 1398101
-124, -19, 1, 1398101
-124, -19, 2, 87381
-124, -18, 0, 1398101
-124, -18, 1, 1398101
-124, -18, 2, 87381
-124, -17, 0, 1398101
-124, -17, 1, 1398101
-124, -17, 2, 87381
-124, -16, 0, 1398101
-124, -16, 1, 1398101
-124, -16, 2, 87381
-124, -15, 0, 1398101
-124, -15, 1, 1398101
-124, -15, 2, 87381
-124, -14, 0, 1398111
-124, -14, 1, 1398101
-124, -14, 2, 87381
-124, -13, 0, 4149312
-124, -13, 1, 1398101
-124, -13, 2, 87381
-124, -12, 0, 2785275
-124, -12, 1, 1398101
-124, -12, 2, 87381
-124, -11, 0, 2879455
-124, -11, 1, 1398101
-124, -11, 2, 87381
-124, -10, 0, 1398101
-124, -10, 1, 1398101
-124, -10, 2, 87381
-124, -9, 0, 1398101
-124, -9, 1, 1398101
-124, -9, 2, 87381
-124, -8, 0, 1398101
-124, -8, 1, 1398101
-124, -8, 2, 87381
-124, -7, 0, 1398101
-124, -7, 1, 1398101
-124, -7, 2, 87381
-124, -6, 0, 1398101
-124, -6, 1, 1398101
-124, -6, 2, 87381
-124, -5, 0, 1398101
-124, -5, 1, 1398101
-124, -5, 2, 87381
-124, -4, 0, 1398101
-124, -4, 1, 1398101
-124, -4, 2, 87381
-124, -3, 0, 1398101
-124, -3, 1, 1398101
-124, -3, 2, 87381
-123, -20, 0, 1398101
-123, -20, 1, 1398101
-123, -20, 2, 87381
-123, -19, 0, 1398101
-123, -19, 1, 1398101
-123, -19, 2, 87381
-123, -18, 0, 1398101
-123, -18, 1, 1398101
-123, -18, 2, 87381
-123, -17, 0, 1398101
-123, -17, 1, 1398101
-123, -17, 2, 87381
-123, -16, 0, 1398101
-123, -16, 1, 1398101
-123, -16, 2, 87381
-123, -15, 0, 1398101
-123, -15, 1, 1398101
-123, -15, 2, 87381
-123, -14, 0, 5470
-123, -14, 1, 1398101
-123, -14, 2, 87381
-123, -13, 0, 3932160
-123, -13, 1, 1398103
-123, -13, 2, 87381
-123, -12, 0, 2817707
-123, -12, 1, 1398101
-123, -12, 2, 87381
-123, -11, 0, 2883551
-123, -11, 1, 1398106
-123, -11, 2, 87381
-123, -10, 0, 1484117
-123, -10, 1, 1398101
-123, -10, 2, 87381
-123, -9, 0, 1398101
-123, -9, 1, 1398101
-123, -9, 2, 87381
-123, -8, 0, 1398101
-123, -8, 1, 1398101
-123, -8, 2, 87381
-123, -7, 0, 1398101
-123, -7, 1, 1398101
-123, -7, 2, 87381
-123, -6, 0, 1398101
-123, -6, 1, 1398101
-123, -6, 2, 87381
-123, -5, 0, 1398101
-123, -5, 1, 1398101
-123, -5, 2, 87381
-123, -4, 0, 1398101
-123, -4, 1, 1398101
-123, -4, 2, 87381
-123, -3, 0, 1398101
-123, -3, 1, 1398101
-123, -3, 2, 87381
-122, -20, 0, 1398101
-122, -20, 1, 1398101
-122, -20, 2, 87381
-122, -19, 0, 1398101
-122, -19, 1, 1398101
-122, -19, 2, 87381
-122, -18, 0, 1398101
-122, -18, 1, 1398101
-122, -18, 2, 87381
-122, -17, 0, 1398101
-122, -17, 1, 1398101
-122, -17, 2, 87381
-122, -16, 0, 1398101
-122, -16, 1, 1398101
-122, -16, 2, 87381
-122, -15, 0, 1398101
-122, -15, 1, 1398101
-122, -15, 2, 87381
-122, -14, 0, 5470
-122, -14, 1, 1398096
-122, -14, 2, 87381
-122, -13, 0, 786432
-122, -13, 1, 1398096
-122, -13, 2, 87381
-122, -12, 0, 2673712
-122, -12, 1, 1398111
-122, -12, 2, 87381
-122, -11, 0, 2818047
-122, -11, 1, 1398142
-122, -11, 2, 87381
-122, -10, 0, 2533717
-122, -10, 1, 1398102
-122, -10, 2, 87381
-122, -9, 0, 1398101
-122, -9, 1, 1398101
-122, -9, 2, 87381
-122, -8, 0, 1398101
-122, -8, 1, 1398101
-122, -8, 2, 87381
-122, -7, 0, 1398101
-122, -7, 1, 1398101
-122, -7, 2, 87381
-122, -6, 0, 1398101
-122, -6, 1, 1398101
-122, -6, 2, 87381
-122, -5, 0, 1398101
-122, -5, 1, 1398101
-122, -5, 2, 87381
-122, -4, 0, 1398101
-122, -4, 1, 1398101
-122, -4, 2, 87381
-122, -3, 0, 1398101
-122, -3, 1, 1398101
-122, -3, 2, 87381
-121, -20, 0, 1398101
-121, -20, 1, 1398101
-121, -20, 2, 87381
-121, -19, 0, 1398101
-121, -19, 1, 1398101
-121, -19, 2, 87381
-121, -18, 0, 1398101
-121, -18, 1, 1398101
-121, -18, 2, 87381
-121, -17, 0, 1398101
-121, -17, 1, 1398101
-121, -17, 2, 87381
-121, -16, 0, 1398101
-121, -16, 1, 1398101
-121, -16, 2, 87381
-121, -15, 0, 1398101
-121, -15, 1, 1398101
-121, -15, 2, 87381
-121, -14, 0, 1375
-121, -14, 1, 1398080
-121, -14, 2, 87381
-121, -13, 0, 16
-121, -13, 1, 1398080
-121, -13, 2, 87381
-121, -12, 0, 49200
-121, -12, 1, 1398140
-121, -12, 2, 87381
-121, -11, 0, 2818046
-121, -11, 1, 1398138
-121, -11, 2, 87381
-121, -10, 0, 2729306
-121, -10, 1, 1398118
-121, -10, 2, 87381
-121, -9, 0, 1398101
-121, -9, 1, 1398101
-121, -9, 2, 87381
-121, -8, 0, 1398101
-121, -8, 1, 1398101
-121, -8, 2, 87381
-121, -7, 0, 1398101
-121, -7, 1, 1398101
-121, -7, 2, 87381
-121, -6, 0, 1398101
-121, -6, 1, 1398101
-121, -6, 2, 87381
-121, -5, 0, 1398101
-121, -5, 1, 1398101
-121, -5, 2, 87381
-121, -4, 0, 1398101
-121, -4, 1, 1398101
-121, -4, 2, 87381
-121, -3, 0, 1398101
-121, -3, 1, 1398101
-121, -3, 2, 87381
-120, -20, 0, 1398101
-120, -20, 1, 1398101
-120, -20, 2, 87381
-120, -19, 0, 1398101
-120, -19, 1, 1398101
-120, -19, 2, 87381
-120, -18, 0, 1398101
-120, -18, 1, 1398101
-120, -18, 2, 87381
-120, -17, 0, 1398101
-120, -17, 1, 1398101
-120, -17, 2, 87381
-120, -16, 0, 1398101
-120, -16, 1, 1398101
-120, -16, 2, 87381
-120, -15, 0, 1398100
-120, -15, 1, 1398101
-120, -15, 2, 87381
-120, -14, 0, 1375
-120, -14, 1, 1398080
-120, -14, 2, 87381
-120, -13, 0, 84
-120, -13, 1, 1398080
-120, -13, 2, 87381
-120, -12, 0, 49163
-120, -12, 1, 1398780
-120, -12, 2, 87381
-120, -11, 0, 3145726
-120, -11, 1, 1398138
-120, -11, 2, 87381
-120, -10, 0, 2708842
-120, -10, 1, 1398186
-120, -10, 2, 87381
-120, -9, 0, 1398101
-120, -9, 1, 1398101
-120, -9, 2, 87381
-120, -8, 0, 1398101
-120, -8, 1, 1398101
-120, -8, 2, 87381
-120, -7, 0, 1398101
-120, -7, 1, 1398101
-120, -7, 2, 87381
-120, -6, 0, 1398101
-120, -6, 1, 1398101
-120, -6, 2, 87381
-120, -5, 0, 1398101
-120, -5, 1, 1398101
-120, -5, 2, 87381
-120, -4, 0, 1398101
-120, -4, 1, 1398101
-120, -4, 2, 87381
-120, -3, 0, 1398101
-120, -3, 1, 1398101
-120, -3, 2, 87381
-119, -20, 0, 1398101
-119, -20, 1, 1398101
-119, -20, 2, 87381
-119, -19, 0, 1398101
-119, -19, 1, 1398101
-119, -19, 2, 87381
-119, -18, 0, 1398101
-119, -18, 1, 1398101
-119, -18, 2, 87381
-119, -17, 0, 1398101
-119, -17, 1, 1398101
-119, -17, 2, 87381
-119, -16, 0, 1398101
-119, -16, 1, 1398101
-119, -16, 2, 87381
-119, -15, 0, 1398096
-119, -15, 1, 1398101
-119, -15, 2, 87381
-119, -14, 0, 1375
-119, -14, 1, 1398080
-119, -14, 2, 87381
-119, -13, 0, 1407
-119, -13, 1, 1397760
-119, -13, 2, 87381
-119, -12, 0, 786443
-119, -12, 1, 1400816
-119, -12, 2, 87381
-119, -11, 0, 4192254
-119, -11, 1, 1399546
-119, -11, 2, 87381
-119, -10, 0, 2794842
-119, -10, 1, 1398186
-119, -10, 2, 87381
-119, -9, 0, 1398101
-119, -9, 1, 1398101
-119, -9, 2, 87381
-119, -8, 0, 1398101
-119, -8, 1, 1398101
-119, -8, 2, 87381
-119, -7, 0, 1398101
-119, -7, 1, 1398101
-119, -7, 2, 87381
-119, -6, 0, 1398101
-119, -6, 1, 1398101
-119, -6, 2, 87381
-119, -5, 0, 1398101
-119, -5, 1, 1398101
-119, -5, 2, 87381
-119, -4, 0, 1398101
-119, -4, 1, 1398101
-119, -4, 2, 87381
-119, -3, 0, 1398101
-119, -3, 1, 1398101
-119, -3, 2, 87381
-118, -20, 0, 1398101
-118, -20, 1, 1398101
-118, -20, 2, 87381
-118, -19, 0, 1398101
-118, -19, 1, 1398101
-118, -19, 2, 87381
-118, -18, 0, 1398101
-118, -18, 1, 1398101
-118, -18, 2, 87381
-118, -17, 0, 1398101
-118, -17, 1, 1398101
-118, -17, 2, 87381
-118, -16, 0, 1398101
-118, -16, 1, 1398101
-118, -16, 2, 87381
-118, -15, 0, 1398080
-118, -15, 1, 1398101
-118, -15, 2, 87381
-118, -14, 0, 5500
-118, -14, 1, 1398080
-118, -14, 2, 87381
-118, -13, 0, 1535
-118, -13, 1, 1396736
-118, -13, 2, 87381
-118, -12, 0, 4173865
-118, -12, 1, 1409008
-118, -12, 2, 87381
-118, -11, 0, 4194301
-118, -11, 1, 1403646
-118, -11, 2, 87381
-118, -10, 0, 2796197
-118, -10, 1, 1399466
-118, -10, 2, 87381
-118, -9, 0, 1398101
-118, -9, 1, 1398101
-118, -9, 2, 87381
-118, -8, 0, 1398101
-118, -8, 1, 1398101
-118, -8, 2, 87381
-118, -7, 0, 1398101
-118, -7, 1, 1398101
-118, -7, 2, 87381
-118, -6, 0, 1398101
-118, -6, 1, 1398101
-118, -6, 2, 87381
-118, -5, 0, 1398101
-118, -5, 1, 1398101
-118, -5, 2, 87381
-118, -4, 0, 1398101
-118, -4, 1, 1398101
-118, -4, 2, 87381
-118, -3, 0, 1398101
-118, -3, 1, 1398101
-118, -3, 2, 87381
-117, -20, 0, 1398101
-117, -20, 1, 1398101
-117, -20, 2, 87381
-117, -19, 0, 1398101
-117, -19, 1, 1398101
-117, -19, 2, 87381
-117, -18, 0, 1398101
-117, -18, 1, 1398101
-117, -18, 2, 87381
-117, -17, 0, 1398101
-117, -17, 1, 1398101
-117, -17, 2, 87381
-117, -16, 0, 1398101
-117, -16, 1, 1398101
-117, -16, 2, 87381
-117, -15, 0, 1398080
-117, -15, 1, 1398101
-117, -15, 2, 87381
-117, -14, 0, 5500
-117, -14, 1, 1398096
-117, -14, 2, 87381
-117, -13, 0, 3147262
-117, -13, 1, 1392688
-117, -13, 2, 87381
-117, -12, 0, 176169
-117, -12, 1, 1409008
-117, -12, 2, 87381
-117, -11, 0, 4194293
-117, -11, 1, 1403646
-117, -11, 2, 87381
-117, -10, 0, 2796197
-117, -10, 1, 1403562
-117, -10, 2, 87381
-117, -9, 0, 1398101
-117, -9, 1, 1398101
-117, -9, 2, 87381
-117, -8, 0, 1398101
-117, -8, 1, 1398101
-117, -8, 2, 87381
-117, -7, 0, 1398101
-117, -7, 1, 1398101
-117, -7, 2, 87381
-117, -6, 0, 1398101
-117, -6, 1, 1398101
-117, -6, 2, 87381
-117, -5, 0, 1398101
-117, -5, 1, 1398101
-117, -5, 2, 87381
-117, -4, 0, 1398101
-117, -4, 1, 1398101
-117, -4, 2, 87381
-117, -3, 0, 1398101
-117, -3, 1, 1398101
-117, -3, 2, 87381
-116, -20, 0, 1398101
-116, -20, 1, 1398101
-116, -20, 2, 87381
-116, -19, 0, 1398101
-116, -19, 1, 1398101
-116, -19, 2, 87381
-116, -18, 0, 1398101
-116, -18, 1, 1398101
-116, -18, 2, 87381
-116, -17, 0, 1398101
-116, -17, 1, 1398101
-116, -17, 2, 87381
-116, -16, 0, 1398101
-116, -16, 1, 1398101
-116, -16, 2, 87381
-116, -15, 0, 1398080
-116, -15, 1, 1398101
-116, -15, 2, 87381
-116, -14, 0, 21840
-116, -14, 1, 1398101
-116, -14, 2, 87381
-116, -13, 0, 1406
-116, -13, 1, 1376304
-116, -13, 2, 87381
-116, -12, 0, 131114
-116, -12, 1, 1437744
-116, -12, 2, 87381
-116, -11, 0, 4194293
-116, -11, 1, 1485567
-116, -11, 2, 87381
-116, -10, 0, 2795925
-116, -10, 1, 1419946
-116, -10, 2, 87381
-116, -9, 0, 1403221
-116, -9, 1, 1398101
-116, -9, 2, 87381
-116, -8, 0, 1398101
-116, -8, 1, 1398101
-116, -8, 2, 87381
-116, -7, 0, 1398101
-116, -7, 1, 1398101
-116, -7, 2, 87381
-116, -6, 0, 1398101
-116, -6, 1, 1398101
-116, -6, 2, 87381
-116, -5, 0, 1398101
-116, -5, 1, 1398101
-116, -5, 2, 87381
-116, -4, 0, 1398101
-116, -4, 1, 1398101
-116, -4, 2, 87381
-116, -3, 0, 1398101
-116, -3, 1, 1398101
-116, -3, 2, 87381
-115, -20, 0, 1398101
-115, -20, 1, 1398101
-115, -20, 2, 87381
-115, -19, 0, 1398101
-115, -19, 1, 1398101
-115, -19, 2, 87381
-115, -18, 0, 1398101
-115, -18, 1, 1398101
-115, -18, 2, 87381
-115, -17, 0, 1398101
-115, -17, 1, 1398101
-115, -17, 2, 87381
-115, -16, 0, 1398101
-115, -16, 1, 1398101
-115, -16, 2, 87381
-115, -15, 0, 1398080
-115, -15, 1, 1398101
-115, -15, 2, 87381
-115, -14, 0, 21952
-115, -14, 1, 1398101
-115, -14, 2, 87381
-115, -13, 0, 1036
-115, -13, 1, 1310720
-115, -13, 2, 87381
-115, -12, 0, 42
-115, -12, 1, 1323008
-115, -12, 2, 87381
-115, -11, 0, 4194261
-115, -11, 1, 1551088
-115, -11, 2, 87381
-115, -10, 0, 2795861
-115, -10, 1, 1485482
-115, -10, 2, 87381
-115, -9, 0, 1747285
-115, -9, 1, 1398101
-115, -9, 2, 87381
-115, -8, 0, 1398101
-115, -8, 1, 1398101
-115, -8, 2, 87381
-115, -7, 0, 1398101
-115, -7, 1, 1398101
-115, -7, 2, 87381
-115, -6, 0, 1398101
-115, -6, 1, 1398101
-115, -6, 2, 87381
-115, -5, 0, 1398101
-115, -5, 1, 1398101
-115, -5, 2, 87381
-115, -4, 0, 1398101
-115, -4, 1, 1398101
-115, -4, 2, 87381
-115, -3, 0, 1398101
-115, -3, 1, 1398101
-115, -3, 2, 87381
-114, -20, 0, 1398101
-114, -20, 1, 1398101
-114, -20, 2, 87381
-114, -19, 0, 1398101
-114, -19, 1, 1398101
-114, -19, 2, 87381
-114, -18, 0, 1398101
-114, -18, 1, 1398101
-114, -18, 2, 87381
-114, -17, 0, 1398101
-114, -17, 1, 1398101
-114, -17, 2, 87381
-114, -16, 0, 1398101
-114, -16, 1, 1398101
-114, -16, 2, 87381
-114, -15, 0, 1398080
-114, -15, 1, 1398101
-114, -15, 2, 87381
-114, -14, 0, 21504
-114, -14, 1, 1398101
-114, -14, 2, 87381
-114, -13, 0, 1314831
-114, -13, 1, 1310720
-114, -13, 2, 87381
-114, -12, 0, 16297
-114, -12, 1, 1323008
-114, -12, 2, 87381
-114, -11, 0, 262057
-114, -11, 1, 2091968
-114, -11, 2, 87381
-114, -10, 0, 2873173
-114, -10, 1, 1485482
-114, -10, 2, 87381
-114, -9, 0, 1747285
-114, -9, 1, 1398101
-114, -9, 2, 87381
-114, -8, 0, 1398101
-114, -8, 1, 1398101
-114, -8, 2, 87381
-114, -7, 0, 1398101
-114, -7, 1, 1398101
-114, -7, 2, 87381
-114, -6, 0, 1398101
-114, -6, 1, 1398101
-114, -6, 2, 87381
-114, -5, 0, 1398101
-114, -5, 1, 1398101
-114, -5, 2, 87381
-114, -4, 0, 1398101
-114, -4, 1, 1398101
-114, -4, 2, 87381
-114, -3, 0, 1398101
-114, -3, 1, 1398101
-114, -3, 2, 87381
-113, -20, 0, 1398101
-113, -20, 1, 1398101
-113, -20, 2, 87381
-113, -19, 0, 1398101
-113, -19, 1, 1398101
-113, -19, 2, 87381
-113, -18, 0, 1398101
-113, -18, 1, 1398101
-113, -18, 2, 87381
-113, -17, 0, 1398101
-113, -17, 1, 1398101
-113, -17, 2, 87381
-113, -16, 0, 1398101
-113, -16, 1, 1398101
-113, -16, 2, 87381
-113, -15, 0, 1397760
-113, -15, 1, 1398101
-113, -15, 2, 87381
-113, -14, 0, 17408
-113, -14, 1, 1398101
-113, -14, 2, 87381
-113, -13, 0, 1396748
-113, -13, 1, 1310721
-113, -13, 2, 87381
-113, -12, 0, 16298
-113, -12, 1, 1048579
-113, -12, 2, 87381
-113, -11, 0, 65193
-113, -11, 1, 3145664
-113, -11, 2, 87381
-113, -10, 0, 4184405
-113, -10, 1, 2796202
-113, -10, 2, 87381
-113, -9, 0, 1746261
-113, -9, 1, 1398101
-113, -9, 2, 87381
-113, -8, 0, 1398101
-113, -8, 1, 1398101
-113, -8, 2, 87381
-113, -7, 0, 1398101
-113, -7, 1, 1398101
-113, -7, 2, 87381
-113, -6, 0, 1398101
-113, -6, 1, 1398101
-113, -6, 2, 87381
-113, -5, 0, 1398101
-113, -5, 1, 1398101
-113, -5, 2, 87381
-113, -4, 0, 1398101
-113, -4, 1, 1398101
-113, -4, 2, 87381
-113, -3, 0, 1398101
-113, -3, 1, 1398101
-113, -3, 2, 87381
-112, -20, 0, 1398101
-112, -20, 1, 1398101
-112, -20, 2, 87381
-112, -19, 0, 1398101
-112, -19, 1, 1398101
-112, -19, 2, 87381
-112, -18, 0, 1398101
-112, -18, 1, 1398101
-112, -18, 2, 87381
-112, -17, 0, 1398101
-112, -17, 1, 1398101
-112, -17, 2, 87381
-112, -16, 0, 1398101
-112, -16, 1, 1398101
-112, -16, 2, 87381
-112, -15, 0, 1398080
-112, -15, 1, 1398101
-112, -15, 2, 87381
-112, -14, 0, 1528832
-112, -14, 1, 1397765
-112, -14, 2, 87381
-112, -13, 0, 4014095
-112, -13, 1, 1310720
-112, -13, 2, 87381
-112, -12, 0, 16042
-112, -12, 1, 3
-112, -12, 2, 87381
-112, -11, 0, 260777
-112, -11, 1, 3145712
-112, -11, 2, 87381
-112, -10, 0, 4191573
-112, -10, 1, 2796201
-112, -10, 2, 87382
-112, -9, 0, 2790741
-112, -9, 1, 1398101
-112, -9, 2, 87381
-112, -8, 0, 1398101
-112, -8, 1, 1398101
-112, -8, 2, 87381
-112, -7, 0, 1398101
-112, -7, 1, 1398101
-112, -7, 2, 87381
-112, -6, 0, 1398101
-112, -6, 1, 1398101
-112, -6, 2, 87381
-112, -5, 0, 1398101
-112, -5, 1, 1398101
-112, -5, 2, 87381
-112, -4, 0, 1398101
-112, -4, 1, 1398101
-112, -4, 2, 87381
-112, -3, 0, 1398101
-112, -3, 1, 1398101
-112, -3, 2, 87381
